d m	212270
d l	132789
d k	35510
d j	42645
d i	126086
d h	125373
d w	71500
d v	71631
d u	57057
d t	222226
d s	465985
d r	141168
d q	59297
d p	319898
d |	242774
d {	1463
d z	10187
d y	225247
d x	2287
ldó	5109
تري	670
ترو	1603
ترن	426
dny	1025
ترك	243
d \	2893
d [	2065
äs 	276
و پ	234
h:蘇	225
ترک	453
у 1	948
у 2	1105
d «	733
у (	2407
,5°	195
30a	782
d ¿	333
 مك	211
d »	181
 gō	682
xko	508
žba	226
xka	245
xku	469
d á	1091
d í	262
d é	1338
d ó	798
иэл	381
d ü	222
d ú	1091
30]	409
تری	1214
لات	2120
7{{	1918
xk1	175
و ف	526
 p3	1957
/h.	2647
و ن	382
/h/	500
 p7	356
و ل	418
u%2	382
ysk	10380
(za	7663
β-d	175
sản	208
1’’	322
u%c	466
ysj	187
ับเ	271
?19	246
?18	198
共和国	959
 উজ	1414
ग्ल	209
ग्र	1008
իլի	351
իլմ	280
dn-	827
意大利	368
dn,	2084
имп	6970
имо	3133
имн	1415
имм	326
ими	3101
име	2304
имв	494
имб	1016
има	2812
ufk	939
*nw	604
لاه	232
орь	626
оря	534
пи)	343
оры	29215
оръ	257
орх	480
орф	1097
орч	308
орц	549
орс	3726
орр	1960
ору	2480
орт	11219
و أ	653
zre	1363
zra	4882
орњ	338
zro	1593
орї	211
орі	27958
ufb	547
zri	1368
ufd	183
орн	6566
орм	3413
орп	520
оро	12430
ори	119882
орл	916
орк	1977
оре	8350
орд	6225
$80	382
орб	1107
ора	9787
орг	3254
орв	1678
ysm	1835
קסי	405
و غ	185
имі	176
קסו	220
ufz	217
 .r	220
30+	214
ps-	3743
zr 	339
h:西	1160
имф	430
иму	475
имс	1296
,a9	191
(zn	228
wv2	248
30/	6516
30 	258939
i_l	283
wv.	468
wv 	1950
*ni	4010
*no	9376
برز	232
برس	188
برت	949
برج	325
برد	458
ν) 	274
cf7	836
برا	2728
สนา	227
ji̍	419
برو	1223
بري	1464
wvi	381
برق	182
.tv	3695
برل	260
برم	406
برن	990
wve	220
ū, 	1286
uz”	351
òpe	174
0ma	1601
” e	12782
\pm	814
 pp	111182
共和國	304
/hi	15306
рги	1621
рго	1225
\pi	4849
рга	3623
 pt	74838
рге	3044
برگ	902
 py	24997
პოზ	363
ís<	593
პოლ	744
ргы	176
بری	1295
\pa	6542
ргу	673
ргс	497
ظ م	242
ప్ర	251
cf1	8609
პორ	427
/hy	693
pít	74112
nsh	90205
pív	6684
スター	1554
píp	347
pír	36497
pís	4705
píx	3045
píd	1018
píe	314
píf	2220
píg	4268
(2c	189
pía	27038
píc	3624
píl	3721
pín	8452
pío	10825
jif	14018
jig	6934
jid	33678
jie	5604
jib	6642
jic	10773
=om	473
jia	16666
jin	47376
=ob	4357
jil	34172
jim	85299
jij	1720
jik	4781
jih	1384
jii	867
jiv	5334
jiw	2631
jit	12012
jiu	2002
jir	13808
jis	25756
jip	904
jiq	758
=os	990
=or	5738
ji|	179
=op	991
jiz	6688
ähr	1095
=ou	375
=ot	3469
nsc	131936
:aé	1250
v83	172
:aç	181
ച്ച	809
pí 	1747
_ya	206
8 •	1879
pí,	673
pí-	287
pí.	349
pí)	277
:añ	2834
=o)	591
ji"	234
ji#	380
ji 	36490
ji.	2472
ji,	4338
ji-	1703
_y}	191
ji)	1139
=o9	1021
=o8	400
=o2	326
=o1	1220
ji=	39032
=o7	988
=o6	743
=o4	868
:a.	1134
:a-	682
:a)	355
:a 	11237
nsp	199485
:a:	174
ūtr	331
o´s	227
nsr	2126
:a1	404
จีน	220
móv	47784
mót	1501
mós	17032
mór	4991
móp	1075
گتن	303
món	153154
móm	1139
mól	5730
اطی	171
móg	1875
móf	1968
mód	13811
móc	21675
:an	111526
:ao	1367
:al	127517
:am	35885
:aj	2450
:ak	7432
:ah	3904
:ai	12470
:af	9900
:ag	16065
:ad	21343
:ae	12767
:ab	29116
:ac	69761
´ y	292
:aa	4415
´ e	193
´ d	437
:az	7065
:ax	1317
:ay	3557
:av	25640
:aw	1014
:at	26408
:au	40086
:ar	132654
:as	38749
:ap	18507
:aq	2728
mó:	1032
テレビ	280
mó.	954
mó,	1844
 gü	15563
mó 	153249
ігі	356
-ӧд	203
ігр	1418
ігу	207
 gø	172
afr	196026
jiř	1278
zoá	3276
f89	197
f88	6093
f8;	272
zoé	581
f87	175
zoë	293
f81	214
f80	5254
f83	185
4&p	343
l4c	430
zoñ	312
6 ·	349
zoó	2607
6 ±	487
6 °	498
již	640
 gâ	456
f8&	540
f8 	587
f8"	1333
jić	2028
 gà	201
jiā	465
 gá	16395
6 ×	575
ت أ	496
іга	602
ت آ	259
6 á	306
іге	334
ت إ	273
f8v	390
l4=	300
l4 	2484
ت ا	3036
l4%	260
f8e	1479
f8d	18783
f8f	62389
l4.	223
f8c	1073
l4,	371
ה:ב	638
ה:א	1910
 ги	962
ה:ג	392
 го	30118
ה:ה	803
ה:ח	330
ה:ז	253
 гв	909
ה:ט	306
 га	5597
ה:ל	299
 ге	5402
zo_	1129
6 %	1789
zoa	7955
zob	26743
zoc	3947
zod	6208
6  	42660
zof	5004
zog	6107
6 -	39788
zoi	10508
6 /	1988
zok	2159
zol	50362
6 (	109164
zon	401190
zoo	42025
zop	5747
6 4	6201
6 7	4472
zos	127236
6 1	24417
zou	5967
6 3	10108
6 2	24986
6 =	31874
zoy	2845
zoz	2497
zo{	516
6 9	2826
6 8	3041
6 ;	212
6 :	3666
:aŭ	267
αμπ	506
:aš	193
සැක	285
6 \	325
ns'	1410
6 [	846
ú: 	2197
zo 	544544
6 d	229420
6 g	7521
6 f	47090
6 a	74636
καθ	175
6 c	36064
6 b	10023
6 m	52286
6 l	16083
6 o	10411
6 n	10047
zo,	42836
6 h	36340
6 k	32853
6 j	14030
6 u	4962
6 t	24566
6 w	1890
6 v	10204
6 q	3010
6 p	54488
6 s	50107
6 r	8537
6 }	592
6 |	269273
 гр	6225
zo;	1146
6 y	43877
6 x	1978
6 z	288
h:超	234
タディ	192
:অ্	216
ت ف	1224
ns2	1375
4.v	179
|ní	217
83°	193
|né	420
83º	216
ঞান	180
|ná	862
|nú	22545
h:路	293
 7ª	2545
 7°	1393
|nº	1736
 7º	5789
|n°	415
h:贝	1116
им 	2805
832	16407
833	25090
|no	621464
831	20103
|ni	12460
837	17400
834	16870
835	17917
|ne	16580
83;	1409
838	18540
839	17313
|na	66459
 7k	428
|nc	320
83=	1220
83"	302
пин	2116
83 	69176
83&	1181
пий	3672
 7p	774
83%	4119
|nu	27407
|nt	297
 7|	1792
83)	34413
83.	23243
83/	1868
 7x	817
83-	13761
ор-	437
uos	93187
пия	569
ор)	893
uor	15799
пиц	230
пич	226
пир	1735
пис	6211
пит	1547
83]	292
uop	2299
пиј	1485
ابر	1111
 7&	1253
 7'	915
|n/	3202
 7%	1860
 7"	5301
uou	1282
 7 	182573
eo|	2213
 7.	49339
 7/	1913
 7,	30871
 7-	19351
ίστ	313
83|	9246
 7)	2892
 76	38653
 77	35233
 74	36015
 75	54291
 72	37710
 73	36284
 70	82350
 71	36499
ōbu	320
 7:	14314
uoy	1462
 78	32761
 79	29844
εια	1139
uox	320
ειδ	273
ειν	257
ειο	328
yz 	2267
іку	192
ნებ	1886
ნეთ	580
تير	514
pòs	261
pòr	433
h:貝	255
ნელ	645
yz,	342
yz.	245
קס 	254
uoc	1855
ნეს	353
ნერ	191
իլ 	205
्ग:	3680
uob	576
 মৃ	1439
 মে	236
科他州	489
ابا	2386
nsá	1439
uog	921
 g\	181
uof	426
yzs	543
yzu	479
ịnh	934
yzy	1094
uod	6954
8, 	176329
ბალ	187
fij	231679
[ve	190
yze	2609
 মি	487
*yo	1764
yzh	423
 মর	1635
yzk	209
yzm	483
yzn	812
yzo	2863
өрк	6965
uoh	977
[v]	450
sòn	236
sòl	214
uon	11106
ειρ	440
sòs	571
εις	830
uom	6471
vuo	5949
fim	7194
vul	59375
纳州)	312
gwi	5325
gwh	497
vuv	193
 €2	190
h:谢	326
יץ'	294
рг,	308
рг-	204
格#r	178
рг 	1098
ōbō	227
yzó	242
 өл	246
 gp	13147
vuz	448
/kh	179
עני	173
ა ს	267
uid	487918
: п	766
zz"	456
|1–	1874
ა დ	210
 gf	12567
ა ა	188
?ke	362
āo 	285
ა მ	217
تيك	308
ა კ	171
تيف	343
h:达	269
ия#	376
uo2	178
h:迈	247
 go	1092278
8,7	7783
ה:1	749
h:迪	390
ה: 	1301
8,6	7581
:ша	15114
:шв	977
:ше	1585
:ши	1037
:шл	247
:шк	294
:шп	389
:шо	1006
ει 	181
8,5	18606
iță	173
°2 	178
сье	701
fi#	261
uik	3392
ev<	425
uim	43968
4-w	225
fi/	874
:шр	214
:шу	548
:шт	907
リカ合	827
uo-	514
fi-	986
€_-	207
39#	309
íbo	2674
إسك	175
39&	1330
ιαν	682
èct	266
4-a	1360
h03	236
h02	287
h01	367
h00	492
h07	243
h06	339
h05	200
h04	208
w8%	271
èca	506
èce	1932
بر 	1951
4-d	1153
èch	4288
èci	691
ècn	295
ècl	3276
4-e	1715
uin	327445
%3a	3344
íba	22144
ゴリ:	371
kq6	182
إسر	207
h0s	778
ṣù 	261
h0l	826
イダー	278
h0g	809
إسب	429
)13	282
ジャク	191
 г.	365
39:	2920
‘un	233
60–	1337
6 е	693
8(2	612
8(1	885
6 ж	802
39=	1422
6 г	2429
8(4	336
=p7	200
άιδ	1649
 \v	3844
 \u	653
 \t	7777
 \s	11207
 \r	8808
 \q	3995
 \p	6332
yoü	180
iți	249
 \x	370
 \g	1881
 \f	16624
 \e	4582
 \d	3841
 \c	10496
 \b	5806
 \a	3173
ანა	923
 \o	5838
 \n	2073
 \m	14634
 \l	12105
 \i	5911
ანი	2524
ジャッ	351
ანუ	318
ანტ	685
ანს	293
ev5	571
國家足	269
19º	2610
19°	1280
19ª	618
vl-	219
vl.	324
сью	171
h:里	572
h:金	576
יט 	284
นที	394
4-8	24477
นทร	191
19=	2454
19<	444
19?	608
199	1711405
198	1141573
19;	992
19:	43346
195	497740
194	442127
197	857915
196	746381
191	325607
190	306601
193	474264
192	355420
19-	17714
19,	25746
19/	6274
19.	39974
19)	22602
19(	721
19%	6551
"3%	1554
19'	1012
19&	2134
"3 	279
19 	183723
"3"	96725
19"	1238
гир	378
гис	566
гит	379
ारा	607
:7,	230
:7-	285
:7.	2466
гич	546
:7 	2024
øme	184
:7%	353
гия	3242
:78	2586
:79	2387
iæ 	396
:70	4448
:71	2519
:72	2500
:73	2437
:74	2530
:75	9008
:76	2503
:77	2568
ệt 	558
19|	25465
19x	215
19t	940
uša	1277
19p	1211
19s	246
ार्	1622
гиб	322
гиг	202
гид	465
19h	426
гиз	381
гии	787
гий	985
гик	175
гил	3187
гим	799
гин	1103
гио	1834
гип	1121
19]	548
39s	189
19_	668
уро	1382
iær	172
øm 	366
:7e	2929
ура	7972
:7p	334
abş	189
ург	3899
cân	1587
9xx	411
=pp	683
câm	1105
p3/	203
の楽曲	362
:გრ	193
эйс	257
эйр	224
урз	179
= ö	255
ën,	182
:გე	381
:გა	1530
ën 	4456
0−1	211
8])	175
.«a	571
.«b	314
.«c	516
.«d	332
.«e	819
.«f	230
.«g	211
.«h	230
.«i	242
.«l	744
.«m	478
.«n	207
.«p	359
.«r	200
.«s	451
.«t	465
9xu	183
ënn	242
эйл	272
эйк	201
эйн	428
эйм	203
ëng	334
ënd	196
یمی	589
эйд	176
9xi	474
ënz	255
ënt	187
ëns	1066
1».	182
یما	887
msp	2473
:데이	229
یمز	265
48年	329
1» 	385
වර්	276
றைவ	382
úpu	11187
úpi	8739
úpl	1070
úpo	413
úpa	2144
úpe	6905
44°	303
یس 	896
یمو	430
st/	7208
tål	455
tån	239
}_2	357
}_1	379
уря	182
6))	195
ეფი	1343
מטב	190
جري	287
_c.	218
ận 	20231
_c 	776
tår	480
מטי	262
vls	4466
уру	1749
w' 	203
èxi	424
byh	173
מטר	290
ihn	986
}_{	2857
ा:c	224
_c}	201
_cr	18174
_cu	16157
제공항	204
_ci	3185
_ch	3655
}_i	428
_cm	4697
_cl	3854
_co	65972
_ca	152401
_ce	14276
_cd	298
c6e	228
}_\	329
c6b	175
c6c	1311
šeš	211
w's	1217
جرا	403
q02	1144
ַטע	962
q03	1051
ीन 	213
(a→	210
q01	1041
b(5	457
{cl	9539
ः:३	175
ūbu	257
61-	11597
_có	53427
: з	204
>qu	663
_cá	661
h →	173
)gl	210
\ap	818
\ar	446
\al	5135
\an	285
кти	2449
\ac	504
ы р	861
ы с	2074
к «	2523
ы у	374
ы ф	1339
ы х	448
ы ч	318
ы ш	498
:سك	205
ы э	307
ы я	189
ux.	6017
ы і	318
ux/	360
ux,	12186
ы ў	241
a4f	513
a4d	323
皮耶尔	249
a4b	394
p<b	871
a4a	601
 ก่	265
a4i	589
a4v	188
še 	378
зер	3766
a4r	324
:سي	1328
a4q	363
j8,	298
y0,	317
h –	1999
h —	670
šes	269
šer	657
a4 	12325
šev	2409
p</	2368
,im	235
,in	1856
,ii	181
a46	2074
ы б	1016
ы в	1747
ы г	953
ы д	1214
a43	293
a40	1122
ы з	471
ы и	1290
šek	2100
a4=	1051
ы м	968
ы н	1342
ы о	972
ы п	3256
к (	3888
เตอ	617
44b	239
เตร	212
88–	1478
iù 	1066
レクサ	423
f**	180
к i	277
= d	547095
سفي	196
ضرب	196
к |	258
ு:1	1381
ы қ	1750
ihm	540
31º	776
מער	628
31°	484
:ży	219
31ª	256
:ża	190
ーる)	2311
fhu	197
صار	222
b(u	558
員{{	291
加拿大	329
0–p	405
ки:	183
ιλε	656
ιλι	241
ιλο	231
გლე	294
ιλί	222
0–)	191
yńi	208
0–8	801
0–9	769
βού	194
l[h	599
0–2	3520
0–3	1309
0–0	2157
0–1	10826
0–6	931
yńs	1697
0–4	925
0–5	863
31;	831
31:	3347
319	16395
318	16022
кма	256
31=	6445
31<	403
313	17874
312	19754
311	18945
310	26235
317	16108
316	18056
315	17770
314	16706
31)	23757
31(	409
31/	5410
31.	28027
31-	15805
31,	20299
31#	363
—20	1091
31 	162091
31'	876
31&	1738
31%	5371
úmi	1517
úmb	359
úma	781
úme	349898
443	12880
úmr	3329
úms	208
ás,	105410
úmu	6570
ги 	2033
31x	183
 목록	477
31}	257
31|	17014
31s	304
31p	1375
31m	189
31c	263
31b	304
31a	356
evo	593729
31f	192
31e	228
úm.	18302
31]	424
őri	322
úm 	728
h:長	219
 fū	482
1)–	641
قرا	400
nr)	658
nr/	338
nr.	2700
nr-	235
nr,	335
vāc	215
ेश 	194
nr 	1893
vād	290
ффа	187
レンス	185
vār	237
vās	177
nr0	223
#<b	220
nrk	354
nrj	456
nri	139907
nrh	5328
nro	36496
nrm	4154
nrl	178
nrc	704
дзю	311
nra	35078
nrg	516
nrf	262
nre	25390
nrd	220
nry	42048
nrs	916
nrr	837
ta?	3884
nrp	336
nrw	255
nru	4009
nrt	409
قرن	402
íje	381
 fó	49057
 fò	231
íja	4067
 fö	3428
 fø	473
 fú	224609
 fü	11334
 fá	77808
 fà	664
 få	219
 fä	863
 fæ	1124
 fé	44617
 fè	720
 fë	601
 fê	559
 fí	73876
ڈ ک	226
20年	685
ופה	441
ופו	658
ופי	789
יטת	307
יטר	335
=p=	177
יטנ	251
 f1	6933
 f0	1072
 f3	2483
 f2	2421
 f5	1179
ühr	4750
 f7	602
 f6	821
 f9	745
 f8	1837
יטא	244
 f:	834
 f=	434
kn 	1097
יטו	470
արգ	204
 f 	18032
ühe	1395
kn:	5388
ühb	249
 f'	341
 f&	179
 f)	813
 f(	4828
ühm	239
ühl	3433
 f-	11493
 f,	2001
 f/	2043
 f.	84812
nrí	10015
nrá	218
= 1	936645
 f\	352
 f_	1697
 f^	319
)le	645
nró	924
فظة	628
 fq	200
 fp	6465
 fs	5917
 fr	2009879
 fu	3368694
 ft	7456
 fw	2134
kni	24089
 fy	3769
 fx	1844
knd	451
kne	17584
 f}	251
nmä	331
kna	7215
 fa	1759027
 fc	89406
 fb	6555
 fe	1603566
 fd	4297
 fg	2057
 ff	30066
 fi	2008299
 fh	1625
 fk	4434
knu	5473
 fm	20282
 fl	554425
 fo	1909712
 fn	2615
a_7	278
a_5	259
a_4	361
a_3	626
a_2	2428
a_1	3123
a_0	1942
klf	203
ल म	614
a_%	263
¡wi	226
ii1	275
a_-	565
a_(	887
y+ 	273
+8.	187
ดใน	1170
:бу	4449
ii=	613
a6=	180
ल क	183
:бр	6542
nmé	179
ल ज	567
a_w	1712
a_v	12228
a_u	8699
a_t	10192
a_s	11074
a_r	8706
a_q	686
a_p	33958
a_{	4945
a_z	2642
a_y	834
a_x	295
a_g	1305
a_f	10936
a_e	28237
a_d	39738
a_c	16756
a_b	10572
a_a	19973
a_o	3841
a_n	13185
a_m	25627
a_l	178911
a_k	819
e“ 	225
a_i	17534
a_h	5529
h:韦	570
a__	297
a_\	525
ुला	253
কোট	172
ρήσ	262
h:霍	295
jās	195
 ḥa	198
jān	304
ii-	7823
 јо	204
tij	29297
 ја	1196
 је	813
ر ل	515
ý (	414
^i 	205
"y"	529
"y 	1933
1g 	331
хло	410
a_ú	3444
h:非	189
ý f	242
ý d	362
ý e	208
ý b	278
ý c	187
ý a	189
 ју	604
ý o	416
5–2	2994
ý m	479
ý j	177
ý k	1062
ý h	326
ý v	331
"yo	10683
ý t	486
ý r	346
ý s	858
ý p	1075
"yi	197
"ye	5183
ý z	249
1gb	170
